Model,MFG,Mileage,Listing_price (lacs),Original_price (lacs),Age,Price_per_km,Brand_BMW,Brand_BYD,Brand_Bentley,Brand_Chevrolet,Brand_Citroen,Brand_Datsun,Brand_Fiat,Brand_Force,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_Isuzu,Brand_Jaguar,Brand_Jeep,Brand_Kia,Brand_Land,Brand_Lexus,Brand_MG,Brand_Mahindra,Brand_Maruti,Brand_Mercedes-Benz,Brand_Mini,Brand_Mitsubishi,Brand_Nissan,Brand_Porsche,Brand_Renault,Brand_Rolls-Royce,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen,Brand_Volvo,Fuel_Diesel,Fuel_Electric,Fuel_LPG,Fuel_Petrol,Transmission_Manual,City_Bangalore,City_Chandigarh,City_Chennai,City_Coimbatore,City_Faridabad,City_Ghaziabad,City_Gurgaon,City_Hyderabad,City_Jaipur,City_Mohali,City_New Delhi,City_Noida,City_Pune,City_Zirakpur
Chevrolet Captiva 2.2 AT AWD,-0.8012612227670218,0.8002414954011154,-0.40069881355942627,-0.40069881355942627,0.8012612227670277,-0.08395888848387509,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Honda City VX MT,-0.8012612227670218,-0.3806626797251833,-0.40517238983835263,-0.40517238983835263,0.8012612227670277,-0.07444358570564007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Land Rover Range Rover Sport HSE,-0.5232958900189506,-0.4229678214645874,3.9431437532780813,3.9431437532780813,0.5232958900189564,0.12616064910034802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mahindra XUV500 W11 BSIV,0.3106001082252629,0.8897446161473863,0.037711661775358216,0.037711661775358216,-0.31060010822525735,-0.0740429348830652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Verna SX Diesel,1.1444961064694765,1.635603955699644,0.1495510687485175,0.1495510687485175,-1.1444961064694712,-0.07667147834214644,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mahindra KUV 100 mFALCON D75 K8,-0.24533055727087943,1.1209610114085862,-0.5823260104838369,-0.5823260104838369,0.24533055727088518,-0.0891690932581832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Toyota Fortuner 2.8 2WD AT BSIV,0.3106001082252629,0.7405727482369348,1.5318861389367664,1.5318861389367664,-0.31060010822525735,-0.03559198268281102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Honda Amaze VX i-Vtech,-1.3571918882631642,0.5018977595802123,-0.5528004070429229,-0.5528004070429229,1.3571918882631702,-0.0866258065586151,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Pajero Select Plus 4X2 AT,-0.8012612227670218,2.978150766893708,-0.17254642333418124,-0.17254642333418124,0.8012612227670277,-0.08625251925049753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Verna VTVT 1.6 SX Option,0.3106001082252629,0.33023077398886463,-0.19044072844988674,-0.19044072844988674,-0.31060010822525735,-0.07514300795422872,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes-Benz C-Class Progressive C 220d,0.5885654409733341,-1.347833402509387,2.028453105897594,2.028453105897594,-0.5885654409733286,0.31445578836914106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Maruti Dzire ZXI Plus,-0.24533055727087943,0.6660166486552911,-0.39443580676892936,-0.39443580676892936,0.24533055727088518,-0.08316365347620902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Toyota Innova 2.5 VX 8 STR,-0.8012612227670218,0.9182662772918647,-0.25396551161064124,-0.25396551161064124,0.8012612227670277,-0.08105266924473432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mahindra TUV 300 T10,-0.24533055727087943,0.2930571445055801,-0.32017444053875155,-0.32017444053875155,0.24533055727088518,-0.07869921186772338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ford Endeavour 3.2 Titanium AT 4X4,-0.5232958900189506,1.1284196048041089,0.5298050524572592,0.5298050524572592,0.5232958900189564,-0.06518098836387703,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Toyota Fortuner 4x2 Manual,-0.8012612227670218,0.6809040010727542,0.3284941199055724,0.3284941199055724,0.8012612227670277,-0.06481453049780891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Chevrolet Cruze LTZ AT,-0.24533055727087943,0.6809040010727542,-0.28438583030734055,-0.28438583030734055,0.24533055727088518,-0.08043377910044583,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Toyota Camry Hybrid,0.5885654409733341,0.9390608356785816,1.3797845454532698,1.3797845454532698,-0.5885654409733286,-0.04345803225426669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jaguar F-Pace Prestige 2.0 Petrol,0.3106001082252629,-0.4229678214645874,3.0573756500506595,3.0573756500506595,-0.31060010822525735,0.08542965393441102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Honda New Accord 2.4 MT,-1.9131225537593066,0.6212352539085735,-0.5528004070429229,-0.5528004070429229,1.9131225537593126,-0.08706882802473442,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Venue S,1.1444961064694765,-0.5798071233856361,-0.2217557624023714,-0.2217557624023714,-1.1444961064694712,-0.06145553876377242,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Renault Triber RXZ,0.3106001082252629,-0.7745659141295217,-0.4946439154168801,-0.4946439154168801,-0.31060010822525735,-0.0718121876546174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Skoda Superb LK 1.8 TSI AT,0.03263477547719175,0.41239463883394134,0.5969086966411548,0.5969086966411548,-0.03263477547718608,-0.05339821247201097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hyundai i20 Asta Opt BSVI,1.1444961064694765,-0.9336726284428093,-0.2217557624023714,-0.2217557624023714,-1.1444961064694712,-0.04743463412040062,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Alto 800 LXI Opt S-CNG,1.4224614392175476,-0.7837250668192234,-0.5259589493693647,-0.5259589493693647,-1.4224614392175423,-0.07355034267602302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Celerio ZXI,1.7004267719656188,-1.4683046030338678,-0.4329085627676961,-0.4329085627676961,-1.7004267719656136,-0.009446371472060998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BMW 6 Series GT 630i Luxury Line 2018-2021,0.03263477547719175,-1.1986615345989355,3.1244792942345554,3.1244792942345554,-0.03263477547718608,0.32786136001045535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Honda Amaze 2nd Gen S,-0.8012612227670218,0.7752104559657417,-0.5939573088090456,-0.5939573088090456,0.8012612227670277,-0.0885900639639369,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Venue SX Turbo,1.1444961064694765,-0.44149496745906547,-0.1859671521709604,-0.1859671521709604,-1.1444961064694712,-0.06327527304820281,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kia Seltos GTX Plus Diesel AT,0.3106001082252629,1.8742789443563665,0.16297179758529667,0.16297179758529667,-0.31060010822525735,-0.0776716070729188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes-Benz E-Class E 220D,-0.24533055727087943,0.08421652943094793,1.2321565282486997,1.2321565282486997,0.24533055727088518,-0.024701419094026043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Maruti S-Presso VXI CNG,0.5885654409733341,0.5808096777048412,-0.5223800883462235,-0.5223800883462235,-0.5885654409733286,-0.0861158189840514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Swift VXI BSII,-2.1910878865073777,1.038916484057838,-0.6646398140160822,-0.6646398140160822,2.191087886507384,-0.09081580903985513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Wagon R LXI CNG,-1.3571918882631642,-0.4243998713965277,-0.6395877868540946,-0.6395877868540946,1.3571918882631702,-0.08455930527381277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BMW 5 Series 520d Luxury Line,0.03263477547719175,0.2930571445055801,1.335048782664006,1.335048782664006,-0.03263477547718608,-0.028681784903491915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tata Hexa XMA,-0.24533055727087943,1.635603955699644,-0.35596305077016255,-0.35596305077016255,0.24533055727088518,-0.08596966511740074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ford Aspire 1.5 TDCi Trend,-0.8012612227670218,0.7671253407249952,-0.57606300369334,-0.57606300369334,0.8012612227670277,-0.088127263834648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen Polo Cup Edition Comfortline,-0.5232958900189506,0.35018996991528306,-0.5313272409040762,-0.5313272409040762,0.5232958900189564,-0.08535987170335455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jeep Wrangler Unlimited BSVI,1.1444961064694765,-1.347833402509387,3.66130844770572,3.66130844770572,-1.1444961064694712,0.5447161953846571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Maruti Vitara Brezza VDi,-0.5232958900189506,0.42062892594259826,-0.46780245774332185,-0.46780245774332185,0.5232958900189564,-0.08387619861400629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Honda New Accord 2.4 A/T,-1.9131225537593066,-0.3036303271362261,-0.4901703391379537,-0.4901703391379537,1.9131225537593126,-0.07913179501984646,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Creta 1.4 E Plus CRDi,0.03263477547719175,0.9792477368936573,-0.2128086098445186,-0.2128086098445186,-0.03263477547718608,-0.08043623090934665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes-Benz S-Class S 500,-1.079226555515093,0.2333883973413995,2.006085224502962,2.006085224502962,1.0792265555150988,-0.005839963130080959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jeep Compass 2.0 Limited Plus BSIV,0.03263477547719175,1.0090821104757475,0.0019230515439472033,0.0019230515439472033,-0.03263477547718608,-0.07576546974561205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ford Aspire 1.5 TDCi Titanium,-0.24533055727087943,-0.18855914823010378,-0.5313272409040762,-0.5313272409040762,0.24533055727088518,-0.08192741343927107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Venue SX Plus Turbo DCT,1.1444961064694765,-0.5532545308975757,-0.11886350798706481,-0.11886350798706481,-1.1444961064694712,-0.056957724392927636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Toyota Camry Hybrid,-0.24533055727087943,-0.4528021950466777,0.8653232733767371,0.8653232733767371,0.24533055727088518,-0.013586435324196837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jeep Compass 2.0 Longitude BSIV,-0.24533055727087943,-0.09478971206159394,-0.2128086098445186,-0.2128086098445186,0.24533055727088518,-0.07086101385365107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Celerio ZXI,0.5885654409733341,-0.7532641713919092,-0.4865914781148126,-0.4865914781148126,-0.5885654409733286,-0.07181073866239013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata Altroz XZ Diesel,0.8665307737214053,0.3889448211984184,-0.35596305077016255,-0.35596305077016255,-0.8665307737213999,-0.08047498582554896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes-Benz C-Class C 220 CDI Style,-0.5232958900189506,0.14388527659512854,0.6640123408250503,0.6640123408250503,0.5232958900189564,-0.045371591614009894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Honda City i DTec SV,-0.8012612227670218,0.05438215584885761,-0.4901703391379537,-0.4901703391379537,0.8012612227670277,-0.08231860719294676,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Honda Brio VX,-0.5232958900189506,1.4250329469572507,-0.5751682884375547,-0.5751682884375547,0.5232958900189564,-0.08963575800390894,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fiat Grande Punto Active (Diesel),-1.079226555515093,0.14388527659512854,-0.6691133902950086,-0.6691133902950086,1.0792265555150988,-0.08875469042789216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes-Benz E-Class Exclusive E 200 BSVI,1.1444961064694765,-0.3483818875093616,4.108666075598357,4.108666075598357,-1.1444961064694712,0.12194885297416087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Maruti Ritz VXI,-2.1910878865073777,0.859910242565296,-0.6664292445276527,-0.6664292445276527,2.191087886507384,-0.090536011391934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Alto 800 LXI,-0.5232958900189506,0.20218164257453303,-0.6494296546677325,-0.6494296546677325,0.5232958900189564,-0.088332515911205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Honda Jazz 1.2 V AT i VTEC,-0.8012612227670218,0.5317321331623026,-0.5125382205325856,-0.5125382205325856,0.8012612227670277,-0.08564896523316233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kia Seltos HTX IVT,1.1444961064694765,-0.4229678214645874,0.5074371710626273,0.5074371710626273,-1.1444961064694712,-0.031826241240256174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tata Safari Storme VX,-0.5232958900189506,1.1880883519682894,-0.3112272879808988,-0.3112272879808988,0.5232958900189564,-0.08357929055261192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Isuzu MU 7 4x2 HIPACK,-0.8012612227670218,0.8897446161473863,-0.30228013542304605,-0.30228013542304605,0.8012612227670277,-0.08203370699867214,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes-Benz S-Class S 350 CDIL,-2.1910878865073777,0.4422290124160317,-0.0830748977556538,-0.0830748977556538,2.191087886507384,-0.07313871593314125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes-Benz CLA 200 CGI Sport,0.03263477547719175,-0.5423053157929486,1.1337378501123194,1.1337378501123194,-0.03263477547718608,0.005789685031316263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hyundai Accent GLE,-1.9131225537593066,1.1582539783861991,-0.687007695410714,-0.687007695410714,1.9131225537593126,-0.09148690511151338,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Vitara Brezza VDi Option,-0.24533055727087943,0.058081618173036816,-0.4329085627676961,-0.4329085627676961,0.24533055727088518,-0.08039540902522262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Wagon R LXI,1.1444961064694765,-1.2339257641729662,-0.46780245774332185,-0.46780245774332185,-1.1444961064694712,-0.049334179384012106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BMW iX xDrive40,1.4224614392175476,-1.4671708968377482,5.3836353150923735,5.3836353150923735,-1.4224614392175423,1.1087538300042339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Honda City 1.5 V AT,-1.6351572210112353,-0.5168864295010077,-0.566221135879702,-0.566221135879702,1.6351572210112415,-0.08013930078527819,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Honda City GXi,-2.74701855200352,0.7405727482369348,-0.7174280141074134,-0.7174280141074134,2.7470185520035266,-0.09156697026414935,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata Harrier XZ BSIV,0.3106001082252629,0.8002414954011154,-0.0830748977556538,-0.0830748977556538,-0.31060010822525735,-0.07623640907995367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Toyota Innova Crysta 2.8 GX AT BSIV,-0.24533055727087943,0.05438215584885761,0.30612623851094056,0.30612623851094056,0.24533055727088518,-0.05515133866747491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Renault Triber RXT BSVI,1.1444961064694765,-0.970577748563855,-0.4364874237908372,-0.4364874237908372,-1.1444961064694712,-0.06170974621889859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Swift Dzire ZXi,-1.6351572210112353,-0.18133922982323794,-0.6127463291805363,-0.6127463291805363,1.6351572210112415,-0.08517202434277393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Swift VXI,0.8665307737214053,-0.9926551850146018,-0.3783309321647944,-0.3783309321647944,-0.8665307737213999,-0.05620547581539776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Toyota Fortuner 2.8 4WD AT BSIV,0.03263477547719175,1.1582539783861991,1.2455772570854786,1.2455772570854786,-0.03263477547718608,-0.050194876954310005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Honda CR-V 2.4L 4WD AT,-1.079226555515093,0.6510696274906639,-0.3112272879808988,-0.3112272879808988,1.0792265555150988,-0.08094125869275155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
